%OpenBCI Raw EXG Data\n%Number of channels = 16\n%Sample Rate = 125.0 Hz\n%Board = LSL_Stream\nSample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
72,0.48989999294281006,23.399999618530273,-41.4900016784668,-10.640000343322754,-21.809999465942383,-42.029998779296875,-25.600000381469727,-56.5,-39.79999923706055,24.260000228881836,-22.31999969482422,-2.3239998817443848,24.790000915527344,3.437999963760376,17.15999984741211,74.30000305175781,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733743,0,2025-05-31 12:10:03.987583,
73,-20.100000381469727,2.493000030517578,-58.459999084472656,-26.100000381469727,-33.529998779296875,-61.060001373291016,-47.4900016784668,-79.66999816894531,-45.619998931884766,27.190000534057617,-32.599998474121094,-17.8799991607666,6.23799991607666,-18.780000686645508,11.90999984741211,66.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733743,0,2025-05-31 12:10:03.987583,
74,-32.59000015258789,-8.543000221252441,-73.44000244140625,-24.469999313354492,-36.34000015258789,-57.20000076293945,-41.66999816894531,-86.70999908447266,-49.31999969482422,37.40999984741211,-33.459999084472656,-19.469999313354492,-3.7929999828338623,-23.65999984741211,-1.0479999780654907,40.939998626708984,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733743,0,2025-05-31 12:10:03.987583,
75,-20.1200008392334,-0.5756000280380249,-55.04999923706055,-15.130000114440918,-24.940000534057617,-36.970001220703125,-22.43000030517578,-74.27999877929688,-37.06999969482422,23.440000534057617,-20.950000762939453,-16.040000915527344,-2.9089999198913574,-19.3799991607666,-8.057999610900879,28.200000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733743,0,2025-05-31 12:10:03.987583,
76,-18.3700008392334,-3.7130000591278076,-54.380001068115234,-30.1200008392334,-28.34000015258789,-41.06999969482422,-29.739999771118164,-80.13999938964844,-49.970001220703125,-15.149999618530273,-31.190000534057617,-36.58000183105469,-12.9399995803833,-29.6200008392334,-21.100000381469727,22.100000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733743,0,2025-05-31 12:10:03.987583,
77,-32.060001373291016,-11.0600004196167,-70.31999969482422,-27.079999923706055,-38.290000915527344,-40.59000015258789,-27.43000030517578,-79.8499984741211,-66.33000183105469,5.159999847412109,-39.279998779296875,-38.33000183105469,-10.079999923706055,-30.260000228881836,-33.7400016784668,8.255000114440918,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782705,0,2025-05-31 12:10:04.036545,
78,-14.149999618530273,15.15999984741211,-40.04999923706055,14.760000228881836,-21.280000686645508,-9.96399974822998,3.3489999771118164,-44.16999816894531,-38.33000183105469,66.30000305175781,-13.319999694824219,-3.4649999141693115,15.479999542236328,-14.390000343322754,-20.280000686645508,6.7129998207092285,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782705,0,2025-05-31 12:10:04.036545,
79,12.390000343322754,31.799999237060547,-16.540000915527344,28.709999084472656,-7.400000095367432,-8.76099967956543,1.4390000104904175,-35.689998626708984,-28.15999984741211,24.559999465942383,-6.478000164031982,5.986999988555908,22.059999465942383,-8.043999671936035,5.60699987411499,21.489999771118164,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782705,0,2025-05-31 12:10:04.036545,
80,3.499000072479248,5.173999786376953,-29.75,15.40999984741211,-10.520000457763672,-27.700000762939453,-17.149999618530273,-63.310001373291016,-36.63999938964844,-29.34000015258789,-8.881999969482422,2.359999895095825,22.030000686645508,1.6510000228881836,20.1200008392334,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782705,0,2025-05-31 12:10:04.036545,
81,3.9839999675750732,2.9830000400543213,-10.869999885559082,22.25,5.0920000076293945,-10.350000381469727,-0.16269999742507935,-66.33999633789062,-12.640000343322754,37.470001220703125,15.329999923706055,16.68000030517578,35.290000915527344,9.946000099182129,28.729999542236328,48.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782705,0,2025-05-31 12:10:04.036545,
82,18.959999084472656,26.440000534057617,3.578000068664551,20.31999969482422,11.079999923706055,3.371999979019165,8.814000129699707,-63.33000183105469,-17.450000762939453,46.58000183105469,10.180000305175781,7.045000076293945,30.8799991607666,-2.760999917984009,31.149999618530273,51.9900016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833398,0,2025-05-31 12:10:04.087238,
83,6.421999931335449,20.290000915527344,-19.360000610351562,11.050000190734863,-5.880000114440918,-0.35010001063346863,2.822999954223633,-70.2699966430664,-45.83000183105469,-16.959999084472656,-15.670000076293945,-13.359999656677246,16.719999313354492,-7.478000164031982,19.239999771118164,42.630001068115234,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833398,0,2025-05-31 12:10:04.087238,
84,-3.569999933242798,11.710000038146973,-12.029999732971191,27.700000762939453,3.569000005722046,12.420000076293945,17.15999984741211,-63.22999954223633,-31.989999771118164,34.959999084472656,-13.5,-14.9399995803833,12.670000076293945,-4.442999839782715,-4.073999881744385,24.170000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833398,0,2025-05-31 12:10:04.087238,
85,-3.0899999141693115,15.0,0.9423999786376953,26.360000610351562,13.949999809265137,7.370999813079834,10.720000267028809,-74.13999938964844,-28.1200008392334,66.0999984741211,-21.790000915527344,-27.8799991607666,9.371000289916992,-12.529999732971191,-29.190000534057617,5.541999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833398,0,2025-05-31 12:10:04.087238,
86,-22.270000457763672,7.953999996185303,-23.540000915527344,-3.375999927520752,-8.845000267028809,-18.709999084472656,-17.450000762939453,-99.61000061035156,-40.40999984741211,-12.170000076293945,-36.61000061035156,-37.75,16.010000228881836,-4.710999965667725,-37.150001525878906,0.5730999708175659,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833398,0,2025-05-31 12:10:04.087238,
87,-27.600000381469727,9.571999549865723,-34.54999923706055,-6.447000026702881,-17.75,-17.170000076293945,-13.34000015258789,-86.97000122070312,-14.619999885559082,-0.9293000102043152,-19.479999542236328,-19.530000686645508,29.030000686645508,16.719999313354492,-21.510000228881836,12.229999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,4.880051,0,2025-05-31 12:10:04.133891,
88,-2.00600004196167,23.309999465942383,-20.09000015258789,16.040000915527344,-1.5360000133514404,-1.5190000534057617,3.359999895095825,-57.36000061035156,1.6239999532699585,69.3499984741211,-8.880999565124512,-5.671000003814697,28.170000076293945,22.6200008392334,-2.3469998836517334,23.809999465942383,0,0,0,0,0,0,0,0,0,0,0,0,0,4.880051,0,2025-05-31 12:10:04.133891,
89,7.598999977111816,25.030000686645508,-12.6899995803833,23.729999542236328,-0.8691999912261963,-7.478000164031982,-5.978000164031982,-52.709999084472656,-30.8700008392334,56.86000061035156,-27.59000015258789,-12.380000114440918,16.100000381469727,17.520000457763672,6.267000198364258,22.670000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.880051,0,2025-05-31 12:10:04.133891,
90,-17.989999771118164,3.506999969482422,-30.920000076293945,-7.203999996185303,-29.920000076293945,-39.9900016784668,-40.630001068115234,-77.79000091552734,-84.0,16.0,-48.81999969482422,-29.459999084472656,-0.6424000263214111,8.265000343322754,3.7899999618530273,14.420000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.880051,0,2025-05-31 12:10:04.133891,
91,-47.09000015258789,-30.170000076293945,-65.08999633789062,-50.709999084472656,-63.529998779296875,-73.37999725341797,-73.1500015258789,-112.9000015258789,-118.0,-3.5369999408721924,-61.849998474121094,-41.560001373291016,-4.181000232696533,1.4010000228881836,-7.666999816894531,11.300000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,4.880051,0,2025-05-31 12:10:04.133891,
92,-48.56999969482422,-33.290000915527344,-71.02999877929688,-50.79999923706055,-67.58000183105469,-72.56999969482422,-69.9800033569336,-115.5999984741211,-93.66000366210938,3.2750000953674316,-56.52000045776367,-27.059999465942383,24.190000534057617,13.859999656677246,-10.789999961853027,21.329999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92675,0,2025-05-31 12:10:04.180590,
93,-33.189998626708984,-6.640999794006348,-67.54000091552734,-36.470001220703125,-57.650001525878906,-64.37999725341797,-61.2599983215332,-105.19999694824219,-52.09000015258789,15.079999923706055,-30.829999923706055,-1.0429999828338623,52.65999984741211,34.310001373291016,10.449999809265137,44.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92675,0,2025-05-31 12:10:04.180590,
94,-28.030000686645508,-8.513999938964844,-94.48999786376953,-54.689998626708984,-62.459999084472656,-80.47000122070312,-78.38999938964844,-123.4000015258789,-52.27000045776367,-2.1480000019073486,-22.829999923706055,-1.194000005722046,42.08000183105469,31.600000381469727,31.860000610351562,59.119998931884766,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92675,0,2025-05-31 12:10:04.180590,
95,-30.299999237060547,-29.6299991607666,-93.36000061035156,-58.04999923706055,-62.0,-77.06999969482422,-73.83000183105469,-120.19999694824219,-64.55999755859375,13.329999923706055,-48.36000061035156,-19.940000534057617,20.75,17.799999237060547,22.729999542236328,47.41999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92675,0,2025-05-31 12:10:04.180590,
96,-27.350000381469727,-11.710000038146973,-51.9900016784668,-35.810001373291016,-56.459999084472656,-40.36000061035156,-36.880001068115234,-82.47000122070312,-73.44000244140625,55.66999816894531,-57.11000061035156,-18.510000228881836,34.91999816894531,29.530000686645508,9.840999603271484,40.47999954223633,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92675,0,2025-05-31 12:10:04.180590,
97,-20.280000686645508,30.8700008392334,-49.31999969482422,-32.83000183105469,-72.58000183105469,-18.719999313354492,-17.389999389648438,-71.04000091552734,-89.93000030517578,51.79999923706055,-35.36000061035156,-4.802000045776367,52.880001068115234,40.7599983215332,23.450000762939453,61.81999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965779,0,2025-05-31 12:10:04.219619,
98,-27.139999389648438,37.83000183105469,-75.0,-35.16999816894531,-97.30000305175781,-27.899999618530273,-27.270000457763672,-70.31999969482422,-105.5,41.15999984741211,-45.959999084472656,-26.959999084472656,21.780000686645508,11.720000267028809,22.8700008392334,57.56999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965779,0,2025-05-31 12:10:04.219619,
99,-63.61000061035156,2.0820000171661377,-75.05999755859375,-34.650001525878906,-109.0999984741211,-52.220001220703125,-49.97999954223633,-53.900001525878906,-118.80000305175781,19.989999771118164,-82.48999786376953,-68.30999755859375,-18.969999313354492,-16.829999923706055,-17.3799991607666,2.759000062942505,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965779,0,2025-05-31 12:10:04.219619,
100,-87.18000030517578,-21.040000915527344,-65.97000122070312,-40.45000076293945,-97.55000305175781,-63.54999923706055,-58.119998931884766,-38.959999084472656,-91.58000183105469,-14.319999694824219,-64.93000030517578,-60.25,-10.6899995803833,-3.734999895095825,-41.52000045776367,-34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965779,0,2025-05-31 12:10:04.219619,
101,-56.22999954223633,-3.61899995803833,-60.09000015258789,-29.469999313354492,-68.8499984741211,-43.97999954223633,-39.0,-7.182000160217285,-39.2599983215332,17.450000762939453,-18.920000076293945,-23.770000457763672,13.75,18.84000015258789,-19.940000534057617,-18.700000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965779,0,2025-05-31 12:10:04.219619,
102,-32.65999984741211,3.5220000743865967,-59.04999923706055,-28.229999542236328,-70.26000213623047,-39.40999984741211,-38.65999984741211,22.6299991607666,-68.4000015258789,28.739999771118164,-32.310001373291016,-32.439998626708984,5.1539998054504395,18.059999465942383,0.89410001039505,2.444000005722046,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014324,0,2025-05-31 12:10:04.268164,
103,-58.459999084472656,-23.760000228881836,-81.76000213623047,-59.630001068115234,-102.5999984741211,-66.55999755859375,-66.38999938964844,13.819999694824219,-128.8000030517578,-21.65999984741211,-66.5,-54.65999984741211,-8.074000358581543,11.880000114440918,-4.132999897003174,6.109000205993652,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014324,0,2025-05-31 12:10:04.268164,
104,-65.5999984741211,-28.860000610351562,-101.5999984741211,-66.5,-106.0999984741211,-69.51000213623047,-70.87999725341797,12.279999732971191,-107.0999984741211,12.819999694824219,-46.79999923706055,-38.68000030517578,3.053999900817871,17.3799991607666,-7.769999980926514,11.260000228881836,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014324,0,2025-05-31 12:10:04.268164,
105,-55.40999984741211,-18.510000228881836,-103.4000015258789,-58.279998779296875,-101.0999984741211,-69.77999877929688,-74.80999755859375,20.739999771118164,-83.38999938964844,52.810001373291016,-28.329999923706055,-37.56999969482422,-2.2699999809265137,13.329999923706055,-1.0390000343322754,16.440000534057617,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014324,0,2025-05-31 12:10:04.268164,
106,-87.69000244140625,-54.310001373291016,-114.0999984741211,-77.44000244140625,-120.9000015258789,-102.19999694824219,-103.69999694824219,8.85200023651123,-94.95999908447266,-6.007999897003174,-46.470001220703125,-58.45000076293945,-28.6200008392334,1.8079999685287476,0.804099977016449,8.503000259399414,0,0,0,0,0,0,0,0,0,0,0,0,0,5.014324,0,2025-05-31 12:10:04.268164,
107,-96.2300033569336,-81.1500015258789,-100.0999984741211,-68.41000366210938,-105.30000305175781,-96.63999938964844,-94.6500015258789,31.739999771118164,-60.849998474121094,-10.050000190734863,-30.399999618530273,-39.2599983215332,-26.6299991607666,6.257999897003174,2.0999999046325684,-0.9071000218391418,0,0,0,0,0,0,0,0,0,0,0,0,0,5.065011,0,2025-05-31 12:10:04.318851,
108,-51.70000076293945,-48.849998474121094,-64.4800033569336,-38.93000030517578,-68.69000244140625,-61.41999816894531,-63.33000183105469,78.02999877929688,-37.88999938964844,34.04999923706055,-0.4429999887943268,-21.010000228881836,-16.260000228881836,5.926000118255615,6.1579999923706055,-1.597000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,5.065011,0,2025-05-31 12:10:04.318851,
109,-46.779998779296875,-30.829999923706055,-78.62999725341797,-55.0,-76.23999786376953,-64.23999786376953,-67.06999969482422,80.44000244140625,-62.880001068115234,29.84000015258789,-9.335000038146973,-27.299999237060547,-11.869999885559082,8.654000282287598,10.4399995803833,8.461999893188477,0,0,0,0,0,0,0,0,0,0,0,0,0,5.065011,0,2025-05-31 12:10:04.318851,
110,-44.15999984741211,-20.559999465942383,-84.86000061035156,-52.08000183105469,-62.209999084472656,-42.72999954223633,-41.880001068115234,91.75,-33.130001068115234,57.400001525878906,17.81999969482422,17.709999084472656,36.61000061035156,50.84000015258789,40.22999954223633,46.31999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,5.065011,0,2025-05-31 12:10:04.318851,
111,17.6299991607666,35.22999954223633,-33.61000061035156,-1.371000051498413,-12.119999885559082,17.81999969482422,18.790000915527344,132.60000610351562,24.719999313354492,72.20999908447266,82.94999694824219,76.38999938964844,92.4800033569336,87.12999725341797,96.27999877929688,102.19999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,5.065011,0,2025-05-31 12:10:04.318851,
112,40.16999816894531,64.4800033569336,-21.280000686645508,5.914999961853027,-19.0,24.0,22.81999969482422,130.3000030517578,28.5,14.4399995803833,93.98999786376953,72.66999816894531,90.3499984741211,83.58000183105469,127.69999694824219,132.1999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115199,0,2025-05-31 12:10:04.369039,
113,15.5,40.970001220703125,-39.83000183105469,-18.780000686645508,-41.13999938964844,-1.6670000553131104,-2.5220000743865967,109.30000305175781,22.93000030517578,8.458999633789062,84.44000244140625,59.150001525878906,66.7699966430664,75.66000366210938,119.0999984741211,129.60000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115199,0,2025-05-31 12:10:04.369039,
114,19.260000228881836,19.440000534057617,-29.84000015258789,-21.440000534057617,-27.110000610351562,-10.5,-11.569999694824219,113.0999984741211,2.9560000896453857,11.859999656677246,76.73999786376953,44.029998779296875,37.40999984741211,52.13999938964844,90.69000244140625,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115199,0,2025-05-31 12:10:04.369039,
115,-2.4089999198913574,-20.420000076293945,-50.5099983215332,-37.369998931884766,-50.11000061035156,-40.22999954223633,-43.150001525878906,98.80000305175781,-55.08000183105469,-55.7400016784668,4.482999801635742,-17.530000686645508,-13.789999961853027,1.2979999780654907,36.61000061035156,55.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115199,0,2025-05-31 12:10:04.369039,
116,-57.209999084472656,-64.1500015258789,-85.52999877929688,-63.5,-93.0,-67.5999984741211,-69.80999755859375,73.97000122070312,-70.44999694824219,-37.849998474121094,-71.33999633789062,-63.13999938964844,-32.41999816894531,-21.700000762939453,-27.020000457763672,4.2230000495910645,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115199,0,2025-05-31 12:10:04.369039,
117,-63.95000076293945,-47.0,-70.69000244140625,-62.2400016784668,-88.31999969482422,-53.529998779296875,-54.970001220703125,88.55000305175781,-49.720001220703125,58.189998626708984,-66.9800033569336,-47.470001220703125,-0.18410000205039978,-0.6015999913215637,-48.66999816894531,10.770000457763672,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158965,0,2025-05-31 12:10:04.412805,
118,-46.38999938964844,-16.219999313354492,-50.75,-49.58000183105469,-68.43000030517578,-41.310001373291016,-43.90999984741211,115.5999984741211,-57.810001373291016,33.290000915527344,-51.0099983215332,-30.459999084472656,12.09000015258789,16.040000915527344,-26.690000534057617,55.02000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158965,0,2025-05-31 12:10:04.412805,
119,-46.22999954223633,-35.86000061035156,-46.33000183105469,-38.59000015258789,-55.5099983215332,-48.90999984741211,-52.310001373291016,112.80000305175781,-54.25,-60.040000915527344,-59.540000915527344,-39.06999969482422,-15.479999542236328,5.955999851226807,-2.871999979019165,74.58000183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158965,0,2025-05-31 12:10:04.412805,
120,-45.5099983215332,-71.5199966430664,-44.63999938964844,-32.0099983215332,-48.38999938964844,-57.20000076293945,-63.22999954223633,97.12999725341797,-41.970001220703125,-59.189998626708984,-53.040000915527344,-51.52000045776367,-37.150001525878906,-10.699999809265137,1.7430000305175781,57.959999084472656,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158965,0,2025-05-31 12:10:04.412805,
121,-52.9900016784668,-82.80000305175781,-61.93000030517578,-38.72999954223633,-58.959999084472656,-63.060001373291016,-71.08999633789062,93.58000183105469,-62.41999816894531,-13.65999984741211,-53.279998779296875,-65.33000183105469,-42.470001220703125,-19.959999084472656,-18.100000381469727,21.479999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158965,0,2025-05-31 12:10:04.412805,
122,-60.5099983215332,-67.2300033569336,-65.16999816894531,-45.470001220703125,-57.119998931884766,-48.869998931884766,-56.290000915527344,99.2300033569336,-61.54999923706055,-16.06999969482422,-65.48999786376953,-67.54000091552734,-39.209999084472656,-19.229999542236328,-48.54999923706055,-13.800000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200609,0,2025-05-31 12:10:04.454449,
123,-38.599998474121094,-36.040000915527344,-39.15999984741211,-44.290000915527344,-37.650001525878906,-20.559999465942383,-30.030000686645508,111.4000015258789,-28.399999618530273,-9.25,-51.2400016784668,-48.540000915527344,-21.969999313354492,-11.1899995803833,-53.5,-17.190000534057617,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200609,0,2025-05-31 12:10:04.454449,
124,-19.93000030517578,-18.530000686645508,-32.619998931884766,-40.939998626708984,-33.369998931884766,-20.709999084472656,-32.52000045776367,125.30000305175781,-13.899999618530273,31.219999313354492,-32.470001220703125,-42.72999954223633,-17.690000534057617,-17.290000915527344,-35.060001373291016,-4.22599983215332,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200609,0,2025-05-31 12:10:04.454449,
125,-32.5,-36.22999954223633,-43.5,-37.0099983215332,-27.5,-43.16999816894531,-55.59000015258789,122.0999984741211,-7.96999979019165,-2.1470000743865967,-28.579999923706055,-55.04999923706055,-43.41999816894531,-38.5,-25.920000076293945,-14.149999618530273,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200609,0,2025-05-31 12:10:04.454449,
126,-38.459999084472656,-64.2300033569336,-36.65999984741211,-35.779998779296875,-8.819000244140625,-48.66999816894531,-62.459999084472656,112.69999694824219,-0.8163999915122986,-81.73999786376953,-15.739999771118164,-44.86000061035156,-55.91999816894531,-45.33000183105469,-20.8700008392334,-24.229999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200609,0,2025-05-31 12:10:04.454449,
