%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
233,-2.2820000648498535,15.1899995803833,4.767000198364258,-3.003000020980835,0.3395000100135803,-7.369999885559082,-10.760000228881836,13.359999656677246,8.255000114440918,26.770000457763672,-3.427000045776367,-24.309999465942383,-0.13650000095367432,8.074999809265137,-23.549999237060547,6.51800012588501,0,0,0,0,0,0,0,0,0,0,0,0,0,7.728615,0,2025-05-31 12:16:36.051534,
234,-18.969999313354492,-18.299999237060547,12.789999961853027,-23.75,4.357999801635742,-17.219999313354492,-22.309999465942383,-12.649999618530273,12.75,-29.719999313354492,-27.170000076293945,-41.029998779296875,-26.5,-20.270000457763672,-44.470001220703125,-36.290000915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,7.728615,0,2025-05-31 12:16:36.051534,
235,-19.079999923706055,-25.280000686645508,-16.139999389648438,-25.920000076293945,2.263000011444092,-15.8100004196167,-24.59000015258789,-26.309999465942383,-14.699999809265137,-14.920000076293945,-21.360000610351562,-35.880001068115234,-21.899999618530273,-15.0600004196167,-49.0,-64.83000183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,7.728615,0,2025-05-31 12:16:36.051534,
236,-27.15999984741211,-32.0099983215332,-23.479999542236328,-33.880001068115234,4.158999919891357,-22.31999969482422,-35.36000061035156,-34.4900016784668,-47.90999984741211,-10.449999809265137,-38.7599983215332,-59.75,-44.36000061035156,-33.27000045776367,-51.849998474121094,-69.41999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,7.728615,0,2025-05-31 12:16:36.051534,
237,-54.40999984741211,-58.22999954223633,15.930000305175781,-19.190000534057617,0.7053999900817871,-26.450000762939453,-39.41999816894531,-25.0,-29.200000762939453,-37.25,-52.779998779296875,-75.08999633789062,-56.15999984741211,-32.25,-63.52000045776367,-72.16999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,7.772304,0,2025-05-31 12:16:36.095223,
238,-52.34000015258789,-46.540000915527344,17.09000015258789,2.884999990463257,-14.949999809265137,-14.699999809265137,-27.760000228881836,-12.710000038146973,-15.949999809265137,-38.61000061035156,-32.16999816894531,-52.2599983215332,-26.780000686645508,-5.229000091552734,-53.279998779296875,-59.459999084472656,0,0,0,0,0,0,0,0,0,0,0,0,0,7.772304,0,2025-05-31 12:16:36.095223,
239,-30.829999923706055,-15.420000076293945,-2.986999988555908,-0.9417999982833862,-20.770000457763672,-4.9070000648498535,-17.780000686645508,-12.15999984741211,-29.350000381469727,1.2940000295639038,-22.809999465942383,-32.810001373291016,-10.079999923706055,-2.7260000705718994,-25.329999923706055,-30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.772304,0,2025-05-31 12:16:36.095223,
240,-18.860000610351562,-8.020000457763672,4.89300012588501,4.375,-19.899999618530273,2.0460000038146973,-10.100000381469727,-3.2300000190734863,-20.09000015258789,32.66999816894531,-23.459999084472656,-19.309999465942383,-9.121000289916992,-1.6699999570846558,-5.8379998207092285,-11.859999656677246,0,0,0,0,0,0,0,0,0,0,0,0,0,7.772304,0,2025-05-31 12:16:36.095223,
241,-8.960000038146973,-4.9120001792907715,9.70199966430664,22.739999771118164,-14.069999694824219,9.163999557495117,-3.359999895095825,9.24899959564209,-2.818000078201294,15.430000305175781,-11.079999923706055,-2.3540000915527344,-0.689300000667572,1.402999997138977,8.692000389099121,-13.220000267028809,0,0,0,0,0,0,0,0,0,0,0,0,0,7.772304,0,2025-05-31 12:16:36.095223,
242,-5.065000057220459,-0.850600004196167,12.890000343322754,19.110000610351562,-0.7942000031471252,6.306000232696533,-4.310999870300293,9.321999549865723,-11.979999542236328,-25.170000076293945,-10.25,-0.6656000018119812,-2.4509999752044678,-14.720000267028809,17.43000030517578,-28.8799991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,7.819877,0,2025-05-31 12:16:36.142796,
243,-12.479999542236328,-7.6620001792907715,24.06999969482422,10.609999656677246,-6.533999919891357,0.6128000020980835,-7.199999809265137,6.0,-44.209999084472656,-36.099998474121094,-24.239999771118164,-9.930000305175781,-5.531000137329102,-8.097999572753906,9.088000297546387,-40.63999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,7.819877,0,2025-05-31 12:16:36.142796,
244,-24.549999237060547,-7.696000099182129,23.40999984741211,20.149999618530273,-25.200000762939453,4.465000152587891,-1.4630000591278076,8.21399974822998,-68.25,0.6381999850273132,-38.220001220703125,-24.559999465942383,-0.8589000105857849,11.0,-9.699999809265137,-35.88999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,7.819877,0,2025-05-31 12:16:36.142796,
245,-37.790000915527344,-0.11429999768733978,20.18000030517578,29.860000610351562,-22.889999389648438,11.420000076293945,6.980999946594238,15.390000343322754,-54.790000915527344,30.469999313354492,-60.16999816894531,-50.25,-21.010000228881836,-16.030000686645508,-37.22999954223633,-43.22999954223633,0,0,0,0,0,0,0,0,0,0,0,0,0,7.819877,0,2025-05-31 12:16:36.142796,
246,-44.25,-12.649999618530273,10.020000457763672,17.299999237060547,-16.1200008392334,4.138000011444092,-0.5547000169754028,14.170000076293945,-39.790000915527344,2.0899999141693115,-75.98999786376953,-63.09000015258789,-50.130001068115234,-48.060001373291016,-72.12999725341797,-73.4800033569336,0,0,0,0,0,0,0,0,0,0,0,0,0,7.819877,0,2025-05-31 12:16:36.142796,
247,-43.02000045776367,-32.9900016784668,-12.979999542236328,-10.9399995803833,-28.510000228881836,-17.809999465942383,-21.440000534057617,-4.190999984741211,-45.209999084472656,-31.90999984741211,-58.439998626708984,-45.4900016784668,-42.47999954223633,-36.630001068115234,-82.56999969482422,-77.80000305175781,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872897,0,2025-05-31 12:16:36.195816,
248,-39.18000030517578,-27.940000534057617,-8.593999862670898,-15.390000343322754,-33.220001220703125,-24.399999618530273,-24.969999313354492,-11.670000076293945,-26.399999618530273,-12.229999542236328,-32.0,-25.110000610351562,-27.959999084472656,-28.010000228881836,-54.13999938964844,-47.58000183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872897,0,2025-05-31 12:16:36.195816,
249,-32.95000076293945,-19.56999969482422,15.970000267028809,11.479999542236328,-16.5,-7.210000038146973,-6.650000095367432,6.175000190734863,-4.629000186920166,3.0869998931884766,-32.63999938964844,-24.34000015258789,-43.220001220703125,-43.810001373291016,-21.479999542236328,-38.77000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872897,0,2025-05-31 12:16:36.195816,
250,-34.900001525878906,-37.7599983215332,9.491000175476074,23.6299991607666,-10.390000343322754,-3.99399995803833,-3.933000087738037,9.307999610900879,-19.65999984741211,-56.880001068115234,-42.36000061035156,-32.66999816894531,-60.36000061035156,-54.5099983215332,-7.1519999504089355,-57.56999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872897,0,2025-05-31 12:16:36.195816,
251,-47.52000045776367,-63.25,-7.269000053405762,10.6899995803833,-22.350000381469727,-29.079999923706055,-30.1299991607666,-18.690000534057617,-27.030000686645508,-116.0,-41.209999084472656,-44.459999084472656,-70.1500015258789,-67.97000122070312,-4.245999813079834,-62.34000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872897,0,2025-05-31 12:16:36.195816,
252,-60.40999984741211,-81.9000015258789,1.350000023841858,-0.2101999968290329,-28.399999618530273,-54.45000076293945,-57.040000915527344,-35.97999954223633,-26.739999771118164,-74.91999816894531,-45.83000183105469,-63.84000015258789,-90.72000122070312,-91.58000183105469,-13.350000381469727,-59.31999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914958,0,2025-05-31 12:16:36.237877,
253,-79.27999877929688,-95.9800033569336,4.892000198364258,-5.684000015258789,-30.559999465942383,-64.61000061035156,-68.23999786376953,-27.260000228881836,-51.400001525878906,-24.309999465942383,-53.52000045776367,-77.91999816894531,-104.5999984741211,-92.79000091552734,-30.65999984741211,-72.88999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914958,0,2025-05-31 12:16:36.237877,
254,-94.18000030517578,-93.83000183105469,-5.151000022888184,-2.5269999504089355,-31.760000228881836,-61.70000076293945,-64.2699966430664,-21.280000686645508,-51.5,-42.869998931884766,-38.27000045776367,-70.13999938964844,-93.54000091552734,-62.70000076293945,-35.349998474121094,-77.81999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914958,0,2025-05-31 12:16:36.237877,
255,-80.01000213623047,-76.08000183105469,7.118000030517578,10.579999923706055,-21.8799991607666,-44.77000045776367,-44.810001373291016,-17.190000534057617,-8.27400016784668,-27.329999923706055,-0.12939999997615814,-44.08000183105469,-66.38999938964844,-24.3700008392334,-14.329999923706055,-47.43000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914958,0,2025-05-31 12:16:36.237877,
256,-50.83000183105469,-52.779998779296875,28.90999984741211,14.710000038146973,-14.010000228881836,-20.450000762939453,-20.530000686645508,1.1430000066757202,32.54999923706055,20.75,38.40999984741211,-16.479999542236328,-32.27000045776367,7.718999862670898,23.0,-3.6989998817443848,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914958,0,2025-05-31 12:16:36.237877,
257,-25.989999771118164,-24.65999984741211,23.8700008392334,10.869999885559082,-9.767999649047852,-8.168999671936035,-8.869999885559082,10.520000457763672,56.63999938964844,7.326000213623047,51.880001068115234,-7.09499979019165,-8.890000343322754,22.670000076293945,43.31999969482422,22.09000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,7.959866,0,2025-05-31 12:16:36.282785,
258,-14.329999923706055,-12.800000190734863,0.6480000019073486,0.5720000267028809,-3.2339999675750732,-23.520000457763672,-24.270000457763672,-5.316999912261963,40.04999923706055,-15.510000228881836,23.700000762939453,-28.209999084472656,-17.489999771118164,8.53600025177002,19.049999237060547,16.700000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,7.959866,0,2025-05-31 12:16:36.282785,
259,-43.599998474121094,-38.56999969482422,-24.84000015258789,-31.780000686645508,-21.600000381469727,-60.0,-63.36000061035156,-26.469999313354492,-20.469999313354492,-21.489999771118164,-30.479999542236328,-66.80999755859375,-50.08000183105469,-28.280000686645508,-31.200000762939453,-26.450000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,7.959866,0,2025-05-31 12:16:36.282785,
260,-88.95999908447266,-71.5199966430664,-47.2599983215332,-59.220001220703125,-50.0,-86.58999633789062,-89.5,-41.81999969482422,-45.709999084472656,-39.220001220703125,-66.12000274658203,-88.72000122070312,-77.93000030517578,-57.720001220703125,-71.05000305175781,-90.02999877929688,0,0,0,0,0,0,0,0,0,0,0,0,0,7.959866,0,2025-05-31 12:16:36.282785,
261,-89.23999786376953,-75.63999938964844,-48.61000061035156,-50.61000061035156,-39.11000061035156,-85.36000061035156,-86.2699966430664,-46.38999938964844,-23.690000534057617,-32.72999954223633,-56.209999084472656,-77.58999633789062,-89.0,-63.2599983215332,-86.94999694824219,-130.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,7.959866,0,2025-05-31 12:16:36.282785,
262,-77.44000244140625,-73.12000274658203,-36.91999816894531,-45.439998626708984,-25.219999313354492,-86.01000213623047,-90.66999816894531,-42.40999984741211,-27.31999969482422,-47.029998779296875,-30.440000534057617,-59.61000061035156,-96.22000122070312,-68.62999725341797,-75.8499984741211,-128.10000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01282,0,2025-05-31 12:16:36.335739,
263,-100.19999694824219,-89.54000091552734,-54.939998626708984,-74.94000244140625,-57.72999954223633,-109.5,-114.30000305175781,-52.79999923706055,-45.279998779296875,-95.2699966430664,-27.6299991607666,-57.41999816894531,-98.5,-77.91999816894531,-45.869998931884766,-99.0199966430664,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01282,0,2025-05-31 12:16:36.335739,
264,-103.5,-92.22000122070312,-89.2699966430664,-92.6500015258789,-82.68000030517578,-113.80000305175781,-113.4000015258789,-61.52000045776367,-29.420000076293945,-71.31999969482422,-23.899999618530273,-48.880001068115234,-76.31999969482422,-61.959999084472656,-18.100000381469727,-65.91999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01282,0,2025-05-31 12:16:36.335739,
265,-63.09000015258789,-61.5,-82.44000244140625,-74.58999633789062,-60.84000015258789,-82.13999938964844,-82.11000061035156,-42.5,-3.256999969482422,-33.20000076293945,0.4648999869823456,-25.950000762939453,-47.93000030517578,-41.75,2.4690001010894775,-43.84000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01282,0,2025-05-31 12:16:36.335739,
266,-41.27000045776367,-42.70000076293945,-65.9800033569336,-76.1500015258789,-52.25,-68.01000213623047,-70.0999984741211,-34.15999984741211,-2.4230000972747803,-52.43000030517578,4.355999946594238,-19.15999984741211,-40.779998779296875,-43.84000015258789,17.940000534057617,-34.4900016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01282,0,2025-05-31 12:16:36.335739,
267,-50.91999816894531,-47.93000030517578,-84.19000244140625,-100.5999984741211,-75.9800033569336,-76.11000061035156,-77.66000366210938,-41.959999084472656,-18.43000030517578,-18.440000534057617,-11.050000190734863,-24.110000610351562,-33.02000045776367,-30.459999084472656,18.200000762939453,-28.040000915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055009,0,2025-05-31 12:16:36.377928,
268,-53.619998931884766,-40.5099983215332,-79.8499984741211,-88.29000091552734,-82.16000366210938,-70.81999969482422,-74.37999725341797,-31.510000228881836,-20.329999923706055,20.790000915527344,-10.90999984741211,-21.170000076293945,-29.799999237060547,-12.8100004196167,3.1429998874664307,-29.600000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055009,0,2025-05-31 12:16:36.377928,
269,-58.34000015258789,-48.220001220703125,-62.22999954223633,-76.08000183105469,-80.8499984741211,-83.18000030517578,-89.0199966430664,-36.939998626708984,-14.050000190734863,-49.97999954223633,-18.110000610351562,-30.06999969482422,-68.98999786376953,-44.439998626708984,-15.119999885559082,-50.65999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055009,0,2025-05-31 12:16:36.377928,
270,-75.91000366210938,-93.69999694824219,-85.54000091552734,-104.0999984741211,-80.9800033569336,-116.5,-120.0,-57.72999954223633,-21.540000915527344,-93.63999938964844,-28.829999923706055,-43.47999954223633,-105.5,-77.48999786376953,-27.770000457763672,-74.48999786376953,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055009,0,2025-05-31 12:16:36.377928,
271,-75.73999786376953,-106.30000305175781,-74.7300033569336,-97.97000122070312,-43.880001068115234,-114.19999694824219,-116.69999694824219,-42.86000061035156,-15.0600004196167,-56.939998626708984,-16.219999313354492,-37.2400016784668,-90.55000305175781,-64.05000305175781,-30.860000610351562,-78.61000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055009,0,2025-05-31 12:16:36.377928,
272,-65.9800033569336,-80.95999908447266,-38.400001525878906,-66.61000061035156,-21.049999237060547,-105.4000015258789,-112.19999694824219,-37.25,-3.9040000438690186,-62.16999816894531,-22.829999923706055,-39.0,-71.2699966430664,-53.25,-33.720001220703125,-66.16000366210938,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101716,0,2025-05-31 12:16:36.424635,
273,-75.80999755859375,-81.69000244140625,-78.7300033569336,-84.94999694824219,-60.560001373291016,-130.1999969482422,-137.5,-67.75,-30.809999465942383,-57.59000015258789,-46.2400016784668,-54.47999954223633,-66.37999725341797,-55.709999084472656,-46.0,-52.720001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101716,0,2025-05-31 12:16:36.424635,
274,-86.08000183105469,-85.33999633789062,-113.80000305175781,-109.4000015258789,-90.9000015258789,-144.3000030517578,-148.89999389648438,-82.83999633789062,-50.15999984741211,-21.0,-43.220001220703125,-59.16999816894531,-56.59000015258789,-46.84000015258789,-59.810001373291016,-55.59000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101716,0,2025-05-31 12:16:36.424635,
275,-91.7699966430664,-78.66999816894531,-91.27999877929688,-118.19999694824219,-98.63999938964844,-146.89999389648438,-153.10000610351562,-97.83000183105469,-46.88999938964844,-77.44000244140625,-51.790000915527344,-64.87999725341797,-60.83000183105469,-39.040000915527344,-63.90999984741211,-68.80999755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101716,0,2025-05-31 12:16:36.424635,
276,-106.0,-93.16000366210938,-108.80000305175781,-144.8000030517578,-117.19999694824219,-151.89999389648438,-158.89999389648438,-113.80000305175781,-71.0,-122.80000305175781,-68.69000244140625,-65.52999877929688,-63.11000061035156,-21.190000534057617,-44.56999969482422,-53.209999084472656,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101716,0,2025-05-31 12:16:36.424635,
277,-112.0999984741211,-94.51000213623047,-134.39999389648438,-147.1999969482422,-112.5,-132.10000610351562,-138.0,-91.31999969482422,-81.45999908447266,-41.81999969482422,-51.20000076293945,-57.869998931884766,-52.310001373291016,-0.7644000053405762,-4.440000057220459,-13.0600004196167,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154368,0,2025-05-31 12:16:36.477287,
278,-119.4000015258789,-87.55999755859375,-124.30000305175781,-133.6999969482422,-103.80000305175781,-129.10000610351562,-135.1999969482422,-87.58000183105469,-53.20000076293945,-18.219999313354492,-47.119998931884766,-73.76000213623047,-68.93000030517578,-14.300000190734863,14.949999809265137,-3.6470000743865967,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154368,0,2025-05-31 12:16:36.477287,
279,-129.39999389648438,-107.0,-138.39999389648438,-155.8000030517578,-119.30000305175781,-156.8000030517578,-159.3000030517578,-115.69999694824219,-41.38999938964844,-79.08000183105469,-54.93000030517578,-75.12000274658203,-76.13999938964844,-20.290000915527344,2.747999906539917,-18.780000686645508,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154368,0,2025-05-31 12:16:36.477287,
280,-98.26000213623047,-93.62999725341797,-141.1999969482422,-159.8000030517578,-103.0999984741211,-142.60000610351562,-141.1999969482422,-94.94999694824219,-33.400001525878906,-52.04999923706055,-21.010000228881836,-28.940000534057617,-39.88999938964844,2.2950000762939453,2.259999990463257,-9.260000228881836,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154368,0,2025-05-31 12:16:36.477287,
281,-52.38999938964844,-55.709999084472656,-110.9000015258789,-130.60000610351562,-66.79000091552734,-111.80000305175781,-111.5,-62.11000061035156,-8.571999549865723,-17.149999618530273,7.0329999923706055,-2.500999927520752,-31.809999465942383,-4.320000171661377,19.100000381469727,9.310999870300293,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154368,0,2025-05-31 12:16:36.477287,
282,-39.25,-65.12999725341797,-104.9000015258789,-121.5999984741211,-57.7599983215332,-109.0,-109.9000015258789,-67.16000366210938,2.6480000019073486,-50.0,3.3889999389648438,-4.775000095367432,-45.959999084472656,-20.780000686645508,22.790000915527344,3.502000093460083,0,0,0,0,0,0,0,0,0,0,0,0,0,8.193044,0,2025-05-31 12:16:36.515963,
283,-22.729999542236328,-61.36000061035156,-82.97000122070312,-94.41000366210938,-38.59000015258789,-76.83999633789062,-78.33000183105469,-42.900001525878906,8.03499984741211,-17.09000015258789,6.011000156402588,11.460000038146973,-19.600000381469727,-3.8499999046325684,16.3700008392334,-9.300999641418457,0,0,0,0,0,0,0,0,0,0,0,0,0,8.193044,0,2025-05-31 12:16:36.515963,
284,2.562000036239624,-15.3100004196167,-28.84000015258789,-40.310001373291016,-5.35099983215332,-29.510000228881836,-32.40999984741211,-9.045999526977539,13.5600004196167,26.6299991607666,5.289999961853027,22.940000534057617,2.7249999046325684,6.156000137329102,16.959999084472656,-11.789999961853027,0,0,0,0,0,0,0,0,0,0,0,0,0,8.193044,0,2025-05-31 12:16:36.515963,
285,6.802000045776367,-9.562999725341797,-15.25,-36.08000183105469,3.746999979019165,-24.670000076293945,-29.959999084472656,-36.0,8.748000144958496,-21.600000381469727,11.579999923706055,25.75,-1.8849999904632568,6.109000205993652,28.459999084472656,-6.005000114440918,0,0,0,0,0,0,0,0,0,0,0,0,0,8.193044,0,2025-05-31 12:16:36.515963,
286,20.040000915527344,-20.579999923706055,-19.6200008392334,-49.209999084472656,9.857999801635742,-16.079999923706055,-24.260000228881836,-52.86000061035156,21.010000228881836,-33.029998779296875,43.650001525878906,50.34000015258789,13.479999542236328,26.469999313354492,46.61000061035156,10.90999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,8.193044,0,2025-05-31 12:16:36.515963,
287,47.849998474121094,3.822999954223633,2.256999969482422,-20.899999618530273,26.270000457763672,12.210000038146973,3.936000108718872,-24.790000915527344,50.13999938964844,-12.319999694824219,54.66999816894531,66.44999694824219,27.520000457763672,31.8700008392334,54.849998474121094,26.790000915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,8.242708,0,2025-05-31 12:16:36.565627,
288,51.060001373291016,7.447000026702881,9.85099983215332,-9.472999572753906,30.719999313354492,8.291999816894531,0.03020000085234642,-29.739999771118164,54.11000061035156,-50.97999954223633,42.31999969482422,55.369998931884766,19.200000762939453,18.579999923706055,47.47999954223633,28.600000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,8.242708,0,2025-05-31 12:16:36.565627,
289,39.4900016784668,-7.511000156402588,-1.4809999465942383,-21.540000915527344,28.06999969482422,-6.658999919891357,-15.859999656677246,-39.36000061035156,38.31999969482422,-15.369999885559082,60.25,60.959999084472656,43.220001220703125,45.77000045776367,50.08000183105469,43.13999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,8.242708,0,2025-05-31 12:16:36.565627,
290,47.81999969482422,28.170000076293945,8.555999755859375,2.1040000915527344,34.310001373291016,11.369999885559082,4.488999843597412,5.736999988555908,44.91999816894531,88.58999633789062,99.9000015258789,99.37000274658203,102.30000305175781,98.69000244140625,84.05999755859375,91.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,8.242708,0,2025-05-31 12:16:36.565627,
291,77.36000061035156,79.88999938964844,38.099998474121094,30.889999389648438,50.61000061035156,38.15999984741211,31.280000686645508,33.4900016784668,68.4800033569336,79.0199966430664,110.80000305175781,124.5,122.19999694824219,107.19999694824219,127.9000015258789,133.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,8.242708,0,2025-05-31 12:16:36.565627,
292,92.2300033569336,76.73999786376953,56.130001068115234,25.889999389648438,61.029998779296875,42.040000915527344,29.690000534057617,2.9059998989105225,69.12000274658203,25.260000228881836,91.4800033569336,108.4000015258789,87.5199966430664,74.12999725341797,142.5,124.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,8.295843,0,2025-05-31 12:16:36.618762,
293,71.9800033569336,46.209999084472656,51.619998931884766,11.4399995803833,53.68000030517578,33.86000061035156,18.020000457763672,-27.450000762939453,60.40999984741211,26.15999984741211,89.25,92.08000183105469,59.4900016784668,50.97999954223633,128.10000610351562,81.19999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,8.295843,0,2025-05-31 12:16:36.618762,
294,59.72999954223633,40.209999084472656,43.939998626708984,2.7339999675750732,51.68000030517578,34.97999954223633,18.709999084472656,-36.790000915527344,70.05999755859375,10.8100004196167,102.9000015258789,94.31999969482422,58.369998931884766,50.099998474121094,110.0999984741211,51.93000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,8.295843,0,2025-05-31 12:16:36.618762,
295,67.36000061035156,39.970001220703125,38.68000030517578,-1.6790000200271606,54.33000183105469,34.22999954223633,15.760000228881836,-46.81999969482422,61.540000915527344,-3.6449999809265137,87.04000091552734,75.8499984741211,48.52000045776367,50.34000015258789,88.16000366210938,51.83000183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,8.295843,0,2025-05-31 12:16:36.618762,
296,50.459999084472656,22.420000076293945,26.610000610351562,-8.739999771118164,36.439998626708984,17.6299991607666,-3.507999897003174,-56.790000915527344,38.849998474121094,22.100000381469727,71.18000030517578,51.709999084472656,35.04999923706055,45.810001373291016,61.45000076293945,58.41999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,8.295843,0,2025-05-31 12:16:36.618762,
297,36.560001373291016,19.149999618530273,32.0099983215332,-10.930000305175781,36.25,17.239999771118164,-4.269999980926514,-51.970001220703125,59.15999984741211,35.119998931884766,84.98999786376953,58.20000076293945,44.970001220703125,48.7400016784668,49.220001220703125,60.900001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,8.341638,0,2025-05-31 12:16:36.664557,
298,58.720001220703125,32.970001220703125,58.56999969482422,8.932000160217285,69.83999633789062,40.36000061035156,15.970000267028809,-39.2599983215332,79.69999694824219,13.010000228881836,74.98999786376953,59.099998474121094,53.06999969482422,53.689998626708984,49.06999969482422,64.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,8.341638,0,2025-05-31 12:16:36.664557,
299,65.56999969482422,27.510000228881836,62.939998626708984,22.049999237060547,75.0,43.470001220703125,13.880000114440918,-35.66999816894531,56.939998626708984,-18.290000915527344,54.33000183105469,47.529998779296875,46.810001373291016,50.97999954223633,49.08000183105469,60.27000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,8.341638,0,2025-05-31 12:16:36.664557,
300,52.7400016784668,24.709999084472656,49.310001373291016,15.920000076293945,53.029998779296875,35.029998779296875,6.495999813079834,-29.469999313354492,53.849998474121094,-7.458000183105469,69.58999633789062,56.93000030517578,55.439998626708984,57.970001220703125,57.20000076293945,45.90999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,8.341638,0,2025-05-31 12:16:36.664557,
301,49.31999969482422,44.29999923706055,46.91999816894531,17.350000381469727,43.939998626708984,37.22999954223633,12.260000228881836,-24.110000610351562,56.7599983215332,37.720001220703125,62.040000915527344,54.720001220703125,62.470001220703125,70.44999694824219,62.470001220703125,35.400001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,8.341638,0,2025-05-31 12:16:36.664557,
302,26.920000076293945,40.31999969482422,35.029998779296875,6.668000221252441,27.979999542236328,18.989999771118164,-4.857999801635742,-42.630001068115234,16.389999389648438,38.84000015258789,24.649999618530273,32.029998779296875,48.0099983215332,63.060001373291016,45.79999923706055,31.1299991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,8.384601,0,2025-05-31 12:16:36.707520,
303,2.265000104904175,19.600000381469727,7.610000133514404,-14.899999618530273,9.013999938964844,-3.0739998817443848,-23.010000228881836,-50.25,5.241000175476074,18.489999771118164,31.459999084472656,41.15999984741211,52.47999954223633,57.099998474121094,33.7599983215332,38.11000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,8.384601,0,2025-05-31 12:16:36.707520,
304,17.510000228881836,29.510000228881836,-0.07100000232458115,-3.990999937057495,14.649999618530273,10.710000038146973,-6.366000175476074,-25.190000534057617,29.81999969482422,21.1299991607666,51.11000061035156,61.2400016784668,72.55999755859375,66.62000274658203,51.08000183105469,63.119998931884766,0,0,0,0,0,0,0,0,0,0,0,0,0,8.384601,0,2025-05-31 12:16:36.707520,
